"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"
9042	2840	0	2133	765934.0521	4334141.88	1	0	10	110.4731559	0	0.961538462	15.52912896	50.70091763	34.19658	0	0	0.958333333	16.81269362	106.6487223	73.999872	0	0	0.965116279	18.05063936	213.7827743	152.826534	0	0	0.963302752	18.04835503	271.2198328	193.649724	0	0	1	0.921726	34.19658	73.999872	152.826534	193.649724
9043	2841	0	2133	765934.361	4334141.906	1	0	12	110.4456681	0	0.961538462	15.52912896	50.70091763	34.19658	0	0	0.957446809	16.8295586	104.5224809	72.603648	0	0	0.965116279	18.05063936	213.7827743	152.826534	0	0	0.963302752	18.04835503	271.2198328	193.649724	0	0	1	0.921726	34.19658	72.603648	152.826534	193.649724
9044	2843	0	2133	765931.3596	4334141.142	1	0	10	110.2479209	0	1	15.7993889	58.15638873	39.481506	0	0	0.957446809	16.72684172	103.9340764	71.7201	0	0	0.963414634	18.06087268	204.0028533	145.883592	0	0	0.948717949	18.33426571	298.5022429	214.500366	0	0	1	0.921726	39.481506	71.7201	145.883592	214.500366
9045	2844	0	2133	765928.073	4334139.113	1	0	21	108.970299	0	1	15.82422984	64.22206975	43.702902	0	0	0.960784314	17.18298292	116.6613817	82.126332	0	0	0.961538462	17.85446866	190.352304	135.61371	0	0	0.959016393	18.14174608	306.1150047	218.994462	0	0	1	0.921726	43.702902	82.126332	135.61371	218.994462
9046	2845	0	2133	765915.536	4334138.224	1	0	19	111.6864653	0	1	16.88661881	84.91084705	59.099544	0	0	0.98245614	17.78724163	138.0318609	98.357436	0	0	0.95049505	17.46538302	237.5774096	168.032286	0	0	0.918518519	17.64233125	322.6351686	229.171626	0	0	1	0.921726	59.099544	98.357436	168.032286	229.171626
9047	2847	0	2128	765907.841	4334138.084	1	0	21	114.3819357	0	1	17.93141696	69.0669128	49.102362	0	0	0.945205479	17.12724338	167.1009893	116.791956	0	0	0.916666667	17.04297401	243.7718059	171.09198	0	0	0.832214765	16.80144609	328.9548103	229.400694	0	0	1	0.921726	49.102362	116.791956	171.09198	229.400694
9048	2846	0	2133	765917.7099	4334136.127	1	0	9	108.9874971	0	1	16.73320053	90.29274625	62.61192	0	0	0.981818182	17.51882105	129.8728975	92.06352	0	0	0.946236559	17.83677487	226.8744158	161.372952	0	0	0.919708029	17.68375889	328.3349992	233.660268	0	0	1	0.921726	62.61192	92.06352	161.372952	233.660268
9049	2848	0	2133	765925.9914	4334134.052	1	0	16	104.5742494	0	1	16.11063722	78.7644706	53.792802	0	0	0.962264151	17.29761681	122.7425653	86.489532	0	0	0.952941176	18.63898508	222.6067593	161.05662	0	0	0.954545455	18.00042087	325.8742669	233.26758	0	0	1	0.921726	53.792802	86.489532	161.05662	233.26758
9050	2850	0	2133	765925.6056	4334133.705	1	0	17	104.3405822	0	1	16.08311744	80.68148983	55.019952	0	0	0.962264151	17.51441455	125.1775944	88.671132	0	0	0.951219512	18.76751215	217.0483739	157.522428	0	0	0.954545455	18.19527911	331.0861664	238.345254	0	0	1	0.921726	55.019952	88.671132	157.522428	238.345254
9051	2851	0	2133	765927.6794	4334133.218	1	0	20	103.3395144	0	1	15.96707138	77.63953233	52.838352	0	0	0.964285714	17.41253653	131.293153	92.603466	0	0	0.964285714	18.56167326	218.0882692	157.844214	0	0	0.960629921	17.91823072	310.4186768	222.38685	0	0	1	0.921726	52.838352	92.603466	157.844214	222.38685
9052	2849	0	2133	765930.3471	4334132.592	1	0	27	102.1031517	0	0.96969697	16.04633443	67.76815462	46.342638	0	0	0.964912281	17.74082417	137.4397611	97.84476	0	0	0.963855422	18.32701607	211.3276659	152.046612	0	0	0.959349593	17.96971255	302.0427717	216.621972	0	0	1	0.921726	46.342638	97.84476	152.046612	216.621972
9053	2852	0	2133	765916.9359	4334135.467	1	0	8	108.6195892	0	1	16.9735843	87.95280456	61.281144	0	0	0.98245614	17.78724163	138.0318609	98.357436	0	0	0.948453608	17.73865254	234.6835799	166.466988	0	0	0.917910448	17.78772006	324.2394313	231.238692	0	0	1	0.921726	61.281144	98.357436	166.466988	231.238692
9054	2854	0	2133	765924.5114	4334133.132	1	0	10	104.0842945	0	0.976744186	16.03774617	88.50221767	60.32124	0	0	0.962264151	17.51441455	125.1775944	88.671132	0	0	0.951219512	19.07942322	222.8377485	162.8019	0	0	0.955555556	17.92825207	331.0218582	236.659968	0	0	1	0.921726	60.32124	88.671132	162.8019	236.659968
9055	2853	0	2133	765925.3993	4334132.89	1	0	4	103.6099665	0	0.975609756	15.8175574	82.41091726	55.947132	0	0	0.962264151	17.51441455	125.1775944	88.671132	0	0	0.951219512	18.95373057	220.1121396	160.663932	0	0	0.955555556	18.05547009	334.0653439	240.03054	0	0	1	0.921726	55.947132	88.671132	160.663932	240.03054
9056	2858	0	2128	765907.3134	4334137.313	1	0	19	113.8860751	0	0.966666667	18.03422672	74.79084701	53.214678	0	0	0.945945946	17.38203484	173.1503723	121.940532	0	0	0.918918919	17.21014785	254.5012342	179.311158	0	0	0.826666667	16.76524182	329.9548103	229.946094	0	0	1	0.921726	53.214678	121.940532	179.311158	229.946094
9057	2857	0	2133	765910.7389	4334136.051	1	0	19	111.3819652	0	1	17.28548173	76.83826642	53.77644	0	0	0.955882353	17.80449381	164.6534232	117.566424	0	0	0.933333333	17.33809458	243.55077	172.150056	0	0	0.85106383	17.15903914	321.9921243	226.42281	0	0	1	0.921726	53.77644	117.566424	172.150056	226.42281
9058	2856	0	2133	765917.8903	4334133.418	1	0	22	106.3697481	0	0.976744186	16.56347902	93.37634985	64.340838	0	0	0.982142857	17.68019473	134.2249459	95.47227	0	0	0.947368421	17.68883085	228.3256971	162.12015	0	0	0.919117647	17.6832839	325.5769216	231.942258	0	0	1	0.921726	64.340838	95.47227	162.12015	231.942258
9059	2855	0	2133	765920.1802	4334132.575	1	0	5	104.8313733	0	0.979166667	17.08252031	108.5616343	76.394178	0	0	0.981132075	17.495552	124.9524305	88.480242	0	0	0.952941176	17.996078	210.097506	150.137712	0	0	0.954545455	17.71256188	316.574472	225.866502	0	0	1	0.921726	76.394178	88.480242	150.137712	225.866502
9060	2859	0	2133	765919.2374	4334130.428	1	0	18	103.1025097	0	0.97826087	17.49409838	108.2428369	76.781412	0	0	0.981132075	17.495552	124.9524305	88.480242	0	0	0.95505618	17.98345057	219.7647709	156.982482	0	0	0.940740741	17.63750213	321.3185781	229.046184	0	0	1	0.921726	76.781412	88.480242	156.982482	229.046184
9061	2862	0	2133	765910.2439	4334134.312	1	0	8	109.9686436	0	1	17.36375535	79.75081054	55.908954	0	0	0.956521739	17.85489013	167.9431662	119.971638	0	0	0.925233645	17.26375924	246.3841719	173.92806	0	0	0.848275862	17.07084629	328.5516486	230.45877	0	0	1	0.921726	55.908954	119.971638	173.92806	230.45877
9062	2861	0	2133	765912.8527	4334132.731	1	0	9	107.5090947	0	1	17.81073334	88.21252115	62.28468	0	0	0.954545455	18.07895143	164.0304194	117.653688	0	0	0.951923077	17.5365004	245.8890953	174.435282	0	0	0.892086331	17.45147435	326.3687432	230.884182	0	0	1	0.921726	62.28468	117.653688	174.435282	230.884182
9063	2860	0	2133	765917.5398	4334129.891	1	0	17	103.1699375	0	0.975609756	17.78599065	99.10492516	70.73838	0	0	0.982758621	17.98610575	142.9560967	102.333402	0	0	0.957446809	17.99054125	232.0789431	165.932496	0	0	0.92481203	17.68011499	317.7283088	226.744596	0	0	1	0.921726	70.73838	102.333402	165.932496	226.744596
9064	2863	0	2133	765911.3399	4334133.2	1	0	17	108.5184203	0	1	17.21461173	81.09074924	56.568888	0	0	0.957142857	17.85697143	170.5118602	121.738734	0	0	0.925233645	17.40474745	249.9120222	176.780502	0	0	0.871428571	17.27901287	323.3942801	227.971746	0	0	1	0.921726	56.568888	121.738734	176.780502	227.971746
9065	2864	0	2128	765945.3696	4334106.396	1	0	26	73.7344077	0	1	21.20495225	63.54451209	49.047822	0	0	0.975609756	17.76266295	96.2787199	70.552944	0	0	0.970588235	17.10091157	149.5847881	108.458244	0	0	0.972972973	16.83839457	240.5802603	171.648288	0	0	1	0.921726	49.047822	70.552944	108.458244	171.648288
9066	2866	0	2133	765912.6986	4334130.914	1	0	26	105.8859061	0	0.973684211	17.54242977	90.69367449	63.779076	0	0	0.954545455	18.07895143	164.0304194	117.653688	0	0	0.951456311	17.47508629	242.0821803	171.550116	0	0	0.904411765	17.48633921	320.3774348	226.80459	0	0	1	0.921726	63.779076	117.653688	171.550116	226.80459
9067	2867	0	2128	765942.6373	4334107.342	1	0	22	75.01068259	0	1	22.11193117	54.87846859	42.666642	0	0	0.951219512	18.69654983	104.6656882	78.166728	0	0	0.974025974	16.82993622	165.7317846	118.95174	0	0	0.973451327	16.85991213	245.2774671	175.187934	0	0	1	0.921726	42.666642	78.166728	118.95174	175.187934
9068	2865	0	2128	765944.5546	4334105.833	1	0	17	73.2662479	0	1	20.66907173	57.27413043	44.270118	0	0	0.977272727	18.57968098	111.0305927	82.840806	0	0	0.970588235	17.10091157	149.5847881	108.458244	0	0	0.973214286	17.00105039	246.4117513	176.556888	0	0	1	0.921726	44.270118	82.840806	108.458244	176.556888
9069	2868	0	2133	765921.4445	4334115.214	1	0	37	88.05909406	0	0.952380952	18.5818652	54.67772131	39.546954	0	0	0.97826087	17.60681686	109.1304204	77.77404	0	0	0.966292135	18.63939286	230.9095221	168.643134	0	0	0.968992248	17.90998163	313.3333557	225.681066	0	0	1	0.921726	39.546954	77.77404	168.643134	225.681066
9070	2869	0	2128	765898.1187	4334133.482	1	0	17	114.5178589	0	0.94	17.9477018	123.8575878	87.842124	0	0	0.898734177	16.95825104	177.5124155	123.909426	0	0	0.815602837	16.55979922	303.4636863	210.884364	0	0	0.796610169	16.224589	366.5901589	254.118222	0	0	1	0.921726	87.842124	123.909426	210.884364	254.118222
9071	2870	0	2128	765893.3729	4334126.757	1	0	23	111.150415	0	0.923076923	17.91718842	96.19186737	68.28408	0	0	0.88372093	17.1623574	197.5950843	138.155274	0	0	0.791366906	16.7471677	304.9447834	212.62419	0	0	0.78021978	16.30023933	380.2386644	263.739078	0	0	1	0.921726	68.28408	138.155274	212.62419	263.739078
9072	2871	0	2128	765890.9945	4334123.959	1	0	32	110.1282592	0	0.945945946	17.8870329	90.9306875	64.564452	0	0	0.868131868	16.99935358	206.1518839	143.423838	0	0	0.773049645	16.76749642	309.4673248	216.207468	0	0	0.765027322	16.20463403	377.8638427	262.086516	0	0	1	0.921726	64.564452	143.423838	216.207468	262.086516
9073	2872	0	2128	765893.5001	4334127.804	1	0	25	111.9663891	0	0.928571429	17.81585704	102.6695617	72.707274	0	0	0.88372093	17.25425462	199.3574628	139.638762	0	0	0.782608696	16.70567898	301.6204636	210.049902	0	0	0.782608696	16.23971246	381.9073418	264.660804	0	0	1	0.921726	72.707274	139.638762	210.049902	264.660804
9074	2873	0	2128	765890.89	4334127.212	1	0	20	112.8853315	0	0.931818182	17.67831234	105.744984	74.997954	0	0	0.863636364	17.14245129	201.8421461	141.04044	0	0	0.784722222	16.80525711	317.0942518	221.803272	0	0	0.777777778	16.0844333	384.7518364	266.678784	0	0	1	0.921726	74.997954	141.04044	221.803272	266.678784
9075	2874	0	2128	765890.0477	4334126.758	1	0	13	112.9756551	0	0.931818182	17.52011831	104.171313	73.661724	0	0	0.863636364	17.02938637	199.8183917	139.18608	0	0	0.781690141	16.7659951	311.0623731	217.701864	0	0	0.770833333	16.02959503	388.5371894	269.067636	0	0	1	0.921726	73.661724	139.18608	217.701864	269.067636
9076	2875	0	2128	765893.1365	4334130.559	1	0	24	114.4969203	0	0.94	17.23600882	114.9176351	81.013716	0	0	0.882352941	17.01832922	192.7621988	134.266572	0	0	0.778571429	16.56049516	301.3829251	209.40633	0	0	0.790575916	16.00899616	385.9904195	266.978754	0	0	1	0.921726	81.013716	134.266572	209.40633	266.978754
9077	2876	0	2128	765895.4194	4334133.983	1	0	23	116.274743	0	0.945454545	17.28951337	127.3785503	89.669214	0	0	0.9	16.9351705	179.4294347	125.136576	0	0	0.787234043	16.58312395	304.3368105	211.47885	0	0	0.793650794	16.00562071	381.4410946	264.071772	0	0	1	0.921726	89.669214	125.136576	211.47885	264.071772
9078	2877	1	2128	765890.522	4334132.547	1	0	15	117.5668398	0	0.854545455	16.60209715	116.9401606	81.177336	0	0	0.790697674	16.72405805	186.9063093	129.663396	0	0	0.763888889	16.43465552	302.7907503	210.655296	0	0	0.782178218	15.67137645	390.8328026	269.231256	0	0	1	0.921726	82.404486	130.890546	211.882446	270.458406
9079	2878	0	2128	765882.8419	4334129.456	1	0	22	119.324136	0	0.80952381	16.38136766	134.1136361	92.205324	0	0	0.688172043	16.0750926	191.464708	131.070528	0	0	0.74025974	15.92005188	309.2226768	212.875074	0	0	0.742990654	15.53605995	409.146966	281.715462	0	0	1	0.921726	92.205324	131.070528	212.875074	281.715462
9080	2879	0	2128	765888.8779	4334133.075	1	0	21	118.8951792	0	0.854545455	16.61817187	119.3453654	82.840806	0	0	0.760869565	16.49505855	197.688926	136.524528	0	0	0.736486486	15.79813537	294.2383963	201.459852	0	0	0.782608696	15.45227967	392.5531197	269.569404	0	0	1	0.921726	82.840806	136.524528	201.459852	269.569404
9081	2880	0	2128	765883.0476	4334131.18	1	0	8	120.601128	0	0.8	16.40375973	127.8458956	88.05483	0	0	0.684210526	15.88842677	192.1366874	130.797828	0	0	0.746835443	15.69527866	309.5164955	212.280588	0	0	0.747663551	15.57496193	410.7747196	283.128048	0	0	1	0.921726	88.05483	130.797828	212.280588	283.128048
9082	2882	0	2128	765886.201	4334133.151	1	0	10	120.427466	0	0.854545455	16.61817187	119.3453654	82.840806	0	0	0.726315789	15.89339485	191.8295782	130.879638	0	0	0.756410256	15.8085501	309.4102023	212.629644	0	0	0.76076555	15.48590963	397.4718139	273.359934	0	0	1	0.921726	82.840806	130.879638	212.629644	273.359934
9083	2881	0	2128	765884.7798	4334132.611	1	0	16	120.7784348	0	0.836363636	16.53865994	118.3417771	82.049976	0	0	0.709677419	15.89887397	187.9025386	128.212632	0	0	0.754716981	15.69721363	311.5071166	213.676812	0	0	0.759433962	15.55604596	406.4325711	279.801108	0	0	1	0.921726	82.049976	128.212632	213.676812	279.801108
9084	2883	1	2128	765888.6688	4334135.395	1	0	15	120.9643467	0	0.851851852	16.55351527	114.1386032	79.208442	0	0	0.747252747	16.51430356	193.2865263	133.86843	0	0	0.75	15.70738216	296.3656607	203.18877	0	0	0.782608696	15.46339241	390.9604817	268.653132	0	0	1	0.921726	80.435592	135.09558	204.41592	269.880282
9085	2884	0	2128	765886.7665	4334135.432	1	0	12	122.0207374	0	0.854545455	16.61817187	119.3453654	82.840806	0	0	0.726315789	16.02530893	194.2646074	133.061238	0	0	0.75483871	15.62999598	301.2943778	206.521164	0	0	0.759433962	15.57165422	407.0928111	280.36287	0	0	1	0.921726	82.840806	133.061238	206.521164	280.36287
9086	2885	0	2128	765881.1429	4334134.052	1	0	19	124.0452537	0	0.686567164	15.68248381	132.0455506	89.871012	0	0	0.680412371	15.50157957	187.6331303	127.127286	0	0	0.75	15.38687598	317.1476824	216.93285	0	0	0.735294118	15.39544114	384.7748029	263.711808	0	0	1	0.921726	89.871012	127.127286	216.93285	263.711808
9087	2886	0	2128	765884.9498	4334136.856	1	0	10	124.2064946	0	0.796610169	16.25224887	123.1345131	84.995136	0	0	0.694736842	15.64507658	186.8745789	126.821862	0	0	0.748466258	15.37546448	308.1522368	210.164436	0	0	0.76076555	15.51492567	398.7754812	274.385286	0	0	1	0.921726	84.995136	126.821862	210.164436	274.385286
9088	2887	0	2119	765877.9499	4334136.328	1	0	9	127.758982	0	0.632352941	14.83239697	122.8207822	81.59184	0	0	0.654205607	15.2336936	200.2096066	135.428274	0	0	0.728813559	15.20091433	326.3005216	223.063146	0	0	0.737623762	15.44761188	383.2106688	262.899162	0	0	1	0.921726	81.59184	135.428274	223.063146	262.899162
9089	2889	0	2119	765880.0227	4334136.966	1	0	12	127.0703457	0	0.661764706	15.36946935	129.2615948	87.607602	0	0	0.67	15.35512944	189.867203	128.594412	0	0	0.740112994	15.04925998	321.381695	218.634498	0	0	0.746268657	15.36585347	377.899126	258.835932	0	0	1	0.921726	87.607602	128.594412	218.634498	258.835932
9090	2888	0	2119	765877.5949	4334136.72	1	0	12	128.2848746	0	0.611940299	14.47127881	116.5788381	76.525074	0	0	0.651376147	15.11181566	200.978829	135.760968	0	0	0.728813559	15.12639777	324.0675985	220.881546	0	0	0.742574257	15.4283717	382.2511744	262.244682	0	0	1	0.921726	76.525074	135.760968	220.881546	262.244682
9091	2890	0	2128	765881.784	4334137.861	1	0	14	126.8029158	0	0.692307692	15.73335506	128.7778851	87.75486	0	0	0.690721649	15.46129187	186.1434938	126.467352	0	0	0.748571429	15.01599148	317.1482604	215.209386	0	0	0.753694581	15.2001426	375.1129795	255.803508	0	0	1	0.921726	87.75486	126.467352	215.209386	255.803508
9092	2891	0	2128	765881.1395	4334138.554	1	0	17	127.7386114	0	0.681818182	15.6621528	129.7778851	88.30026	0	0	0.68627451	15.32875038	192.7464297	130.716018	0	0	0.744186047	14.92188965	308.8003814	208.877292	0	0	0.751243781	15.19393699	371.3384299	253.076508	0	0	1	0.921726	88.30026	130.716018	208.877292	253.076508
9093	2892	0	2128	765888.477	4334140.218	1	0	12	125.1693782	0	0.833333333	16.32312606	113.6103008	78.472152	0	0	0.734939759	16.03234682	169.3748791	116.355636	0	0	0.75483871	15.34527352	292.2903897	199.065546	0	0	0.769953052	15.46615265	404.6113684	277.8813	0	0	1	0.921726	78.472152	116.355636	199.065546	277.8813
9094	2893	0	2128	765888.2837	4334141.213	1	0	19	126.1214856	0	0.818181818	16.2099857	114.3092723	78.821208	0	0	0.728395062	15.97374389	164.1681169	112.723272	0	0	0.753246753	15.25178295	287.6555766	195.378642	0	0	0.768867925	15.42877733	401.0665956	275.241564	0	0	1	0.921726	78.821208	112.723272	195.378642	275.241564
9095	2894	0	2128	765900.9567	4334139.405	1	0	25	118.46624	0	0.953488372	17.09277013	98.61923849	68.518602	0	0	0.922077922	16.98739028	173.1145827	121.18788	0	0	0.833333333	16.88617355	279.7183483	195.951312	0	0	0.809248555	15.80992591	343.1430757	235.841868	0	0	1	0.921726	68.518602	121.18788	195.951312	235.841868
9096	2895	0	2128	765889.5251	4334141.259	1	0	10	125.5267281	0	0.846153846	16.45623567	110.8488602	76.803228	0	0	0.759036145	16.2706773	173.4992016	119.840742	0	0	0.748344371	15.24914502	281.9565895	191.506302	0	0	0.774647887	15.44747271	404.017494	277.210458	0	0	1	0.921726	76.803228	119.840742	191.506302	277.210458
9097	2896	0	2128	765882.9011	4334142.334	1	0	26	129.9156565	0	0.711864407	14.62352412	104.4058949	68.813118	0	0	0.688172043	14.95333242	168.2105165	113.41593	0	0	0.736526946	14.85135934	297.0698532	200.892636	0	0	0.76	15.24991803	371.8535736	253.676448	0	0	1	0.921726	68.813118	113.41593	200.892636	253.676448
9098	2897	0	2131	765884.5969	4334144.317	1	0	16	130.6896591	0	0.745454545	14.92161337	100.2656233	66.789684	0	0	0.705263158	15.27846782	177.8383482	120.947904	0	0	0.739393939	14.77754234	291.1277246	196.518528	0	0	0.75879397	15.2677938	370.5972407	253.000152	0	0	1	0.921726	66.789684	120.947904	196.518528	253.000152
9099	2898	0	2131	765887.2608	4334147.542	1	0	18	132.0957973	0	0.754716981	14.92560166	96.55668578	64.395378	0	0	0.743902439	15.48681579	156.8046367	107.263818	0	0	0.754716981	14.85188932	283.413856	191.282688	0	0	0.765	15.12216916	367.5629448	249.444144	0	0	1	0.921726	64.395378	107.263818	191.282688	249.444144
9100	2899	0	2131	765887.9356	4334147.494	1	0	21	131.7185797	0	0.759259259	15.14314415	100.6327315	67.536882	0	0	0.75	15.58163984	154.464695	105.933042	0	0	0.757961783	14.91952937	281.9455527	190.600938	0	0	0.767326733	15.11097562	370.9064748	251.56575	0	0	1	0.921726	67.536882	105.933042	190.600938	251.56575
9101	2900	1	2141	765913.5868	4334198.253	1	0	15	99.4856649	0	0.78	12.89122467	71.12685578	44.411922	0	0	0.8625	13.21918437	119.5548215	75.29247	0	0	0.913385827	12.62461692	176.6744264	109.527228	0	0	0.940540541	12.6570568	258.5667302	160.767558	0	0	1	0.785376	45.639072	76.51962	110.754378	161.994708
9102	2901	1	2143	765919.7516	4334204.59	1	0	19	90.69870035	0	0.838709677	12.8350187	88.28224413	54.807246	0	0	0.895238095	12.50384556	143.4228344	88.68204	0	0	0.937142857	12.38440807	236.9996296	145.550898	0	0	0.942028986	12.39460421	280.7937218	172.602738	0	0	1	0.785376	56.77614	90.650934	147.519792	174.571632
9103	2902	1	2141	765918.509	4334194.649	1	0	12	98.18348178	0	0.803921569	13.01921657	73.87175934	46.22265	0	0	0.858974359	13.00399539	113.5450784	71.016534	0	0	0.920289855	12.60054454	191.8024297	118.635408	0	0	0.933333333	12.75502731	276.1863355	172.139148	0	0	1	0.785376	47.008026	71.80191	119.420784	172.924524
9104	2903	1	2141	765919.2641	4334192.73	1	0	18	98.96514292	0	0.782608696	12.67894142	63.96755486	39.454236	0	0	0.860759494	13.04676009	115.8113944	72.412758	0	0	0.917910448	12.53986126	184.7074168	114.064956	0	0	0.932642487	12.68406152	270.9574069	168.47406	0	0	1	0.785376	41.221332	74.179854	115.832052	170.241156
9105	2904	1	2141	765922.5472	4334189.536	1	0	6	98.95272077	0	0.72972973	13.47425529	56.7011404	35.647344	0	0	0.85915493	13.30681887	107.7024259	67.60233	0	0	0.911111111	12.75135345	191.1332987	118.831752	0	0	0.93627451	12.84216424	292.5015377	182.594466	0	0	1	0.785376	35.843688	67.798674	119.028096	182.79081
9106	2905	1	2141	765917.9814	4334189.549	1	0	13	102.1143121	0	0.736842105	13.33862508	57.11409473	35.903682	0	0	0.845070423	13.20389553	106.0669433	66.560616	0	0	0.905982906	13.01689883	171.4951793	107.19837	0	0	0.928571429	12.68792439	255.3323989	158.918652	0	0	1	0.785376	36.825408	67.482342	108.120096	159.840378
9107	2906	1	2141	765915.1437	4334190.793	1	0	11	103.2775173	0	0.772727273	13.00983528	63.43917503	39.694212	0	0	0.830769231	13.20511265	96.79592402	60.86664	0	0	0.899082569	13.10569568	161.3399093	101.1717	0	0	0.931428571	12.73085671	246.761275	153.808254	0	0	1	0.785376	40.354146	61.526574	101.831634	154.468188
9108	2907	1	2141	765914.6239	4334192.241	1	0	16	102.6680076	0	0.777777778	12.83018458	63.47822694	39.503322	0	0	0.842857143	13.21340996	104.5923767	65.704338	0	0	0.901785714	12.91901316	161.6606061	101.040804	0	0	0.931428571	12.72069542	246.4839374	153.562824	0	0	1	0.785376	40.899546	67.100562	102.437028	154.959048
9109	2908	1	2141	765913.9899	4334192.166	1	0	14	103.1855323	0	0.777777778	12.88321671	63.88839639	39.830562	0	0	0.835820896	13.23047446	100.1537811	63.010062	0	0	0.898148148	13.04592893	158.37399	99.322794	0	0	0.929824561	12.72537992	240.8247901	150.143166	0	0	1	0.785376	40.899546	64.079046	100.391778	151.21215
9110	2909	1	2141	765912.7078	4334195.02	1	0	11	102.2466098	0	0.765957447	12.8857859	66.85421843	41.657652	0	0	0.84057971	13.30524001	104.213383	65.655252	0	0	0.903508772	12.83075674	162.4973234	101.460762	0	0	0.931034483	12.73337066	245.4535381	152.9847	0	0	1	0.785376	42.317586	66.315186	102.120696	153.644634
9111	2910	0	2152	765965.0104	4334212.38	2	0	8	55.46795516	0	0.970588235	13.67156775	104.0482318	69.32034	0	0	0.981651376	13.92048191	173.9115291	115.199388	0	0	0.990566038	14.57657076	364.2138383	245.67543	0	0	0.987854251	14.83171457	436.1799783	296.34309	0	0	1	0.785376	69.32034	115.199388	245.67543	296.34309
9112	2911	0	2152	765968.0047	4334219.713	2	0	15	47.57775884	1	0.98	13.93987087	78.35487565	52.991064	0	0	0.980392157	14.44428104	171.9265302	116.066574	0	0	0.984924623	14.84983461	352.0724013	239.337882	0	0	0.983805668	14.9117512	439.7331291	299.550042	0	0	1	0.785376	52.991064	116.066574	239.337882	299.550042
9113	2912	0	2162	765973.4979	4334223.161	2	0	31	42.10109678	1	0.972222222	15.32789759	65.64936755	46.129932	0	0	0.976744186	15.06574738	155.3952788	106.46208	0	0	0.981927711	15.53038219	314.801919	218.367252	0	0	0.978540773	15.17058179	424.8493467	291.210876	0.785376	1	1	0.785376	46.129932	106.46208	218.367252	291.996252
9114	2913	0	2162	765970.4189	4334217.749	2	0	13	48.29347113	1	0.978723404	14.70200449	80.6972152	55.407186	0	0	0.97979798	14.67974623	171.078009	116.355636	0	0	0.983695652	15.31889285	341.7212242	235.498266	0	0	0.983539095	15.08030629	440.3725419	301.398948	0	0	1	0.785376	55.407186	116.355636	235.498266	301.398948
9115	2914	0	2162	765971.1064	4334212.144	2	0	30	53.21238803	0	0.960784314	15.60668534	96.01275272	67.749588	0	0	0.978494624	14.90760072	164.0391176	112.723272	0	0	0.988095238	15.48962787	316.9800964	219.839832	0	0	0.987551867	15.36823258	448.5915972	310.44168	0	0	1	0.785376	67.749588	112.723272	219.839832	310.44168
9116	2915	0	2162	765971.9798	4334211.621	2	0	29	53.39890542	0	0.957446809	16.08752655	93.20625435	66.342456	0	0	0.978723404	15.24132121	171.9688031	119.093544	0	0	0.987804878	15.75711222	317.3614708	222.081426	0	0	0.987394958	15.38279078	443.5311804	307.158372	0	0	1	0.785376	66.342456	119.093544	222.081426	307.158372
9117	2916	0	2162	765983.2471	4334208.764	2	0	21	53.53148067	0	0.96875	21.51816093	103.9711293	80.811918	0	0	0.965517241	19.17613459	153.2867273	116.322912	0	0	0.984	17.16950786	274.4433546	200.974446	0	0	0.97740113	16.97588852	384.4343111	278.197632	0	0	1	0.785376	80.811918	116.322912	200.974446	278.197632
9118	2917	0	2162	765992.7859	4334205.345	2	0	11	56.57652009	0	1	24.89533647	75.17936895	60.844824	0	0	0.972222222	22.93590102	129.1346413	103.287852	0	0	0.964285714	20.53742229	248.7207109	193.23522	0	0	0.972222222	18.79162047	367.2396847	277.3359	0	0	1	0.785376	60.844824	103.287852	193.23522	277.3359
9119	2918	0	2162	765991.7807	4334205.1	2	0	25	56.78233409	0	1	24.44327483	76.89544092	61.913808	0	0	0.975	22.87629778	143.2314131	114.168582	0	0	0.965909091	20.25575115	254.670103	196.922124	0	0	0.973154362	18.67866744	376.5704053	283.52619	0	0	1	0.785376	61.913808	114.168582	196.922124	283.52619
9120	2919	0	2152	765969.2992	4334208.489	2	0	10	57.27285949	0	0.967741935	14.82206289	107.4150078	74.288934	0	0	0.980952381	15.13431925	190.5771697	131.1687	0	0	0.987804878	15.62147521	312.9479815	218.274534	0	0	0.988047809	15.204712	459.3437865	316.479258	0	0	1	0.785376	74.288934	131.1687	218.274534	316.479258
9121	2920	0	2152	765966.1723	4334208.27	2	0	18	58.68023043	0	0.970588235	14.30343439	111.9843211	75.876048	0	0	0.980952381	14.29185582	174.703145	116.971938	0	0	0.989473684	15.21218348	348.0557541	239.801472	0	0	0.988142292	15.21220126	463.6285525	319.315338	0	0	1	0.785376	75.876048	116.971938	239.801472	319.315338
