TreeNum	RecordNum	Response	Elevation	Easting	Northing	ElevCat	IndEdge15M	IndDBHIn	DeadDist	DeadDistInd	PropJP25	NeighQMD25	NeighSDIAlt25	NeighBSA25	BSADead25	BSADeadInd25	PropJP5	NeighQMD5	NeighSDIAlt5	NeighBSA5	BSADead5	BSADeadInd5	PropJP1	NeighQMD1	NeighSDIAlt1	NeighBSA1	BSADead1	BSADeadInd1	PropJP15	NeighQMD15	NeighSDIAlt15	NeighBSA15	BSADead15	BSADeadInd15	TreesPClus	BAPClus	NeighBSA9125	NeighBSA915	NeighBSA911	NeighBSA9115	BSADead25NEW	BSADeadInd25NEW	BSADead5NEW	BSADeadInd5NEW	BSADead1NEW	BSADeadInd1NEW	BSADead15NEW	BSADeadInd15NEW
2793	15645	0	2175	766179.7252	4334151.775	2	0	21	15.74837965	1	0.962962963	15.72968776	51.36909373	35.085582	0.196344	1	0.887096774	13.85771856	87.36384045	57.605148	3.539646	1	0.903225806	13.83159584	182.9742392	119.993454	5.20857	1	0.836134454	14.00929242	355.8566894	234.418374	12.40785	1	3	1.778004	35.281926	61.144794	125.202024	246.826224	0.196344	1	1.778004	1	3.446928	1	10.646208	1
2794	15646	0	2178	766180.3504	4334148.263	2	0	16	19.30891039	1	1	14.95920378	49.13699224	32.953068	0	0	0.881355932	13.15148427	75.8184393	49.053276	3.539646	1	0.932773109	13.66787514	172.9232109	113.094144	3.98142	1	0.854700855	13.7082979	340.8418319	223.428564	9.511776	1	3	1.778004	32.953068	52.592922	117.075564	232.94034	0	0	1.778004	1	2.219778	1	7.750134	1
2795	15647	0	2175	766178.6231	4334148.121	2	0	8	19.1278185	1	1	14.33759627	50.60518602	33.634818	0	0	0.887096774	13.08295213	79.64365215	51.343956	3.539646	1	0.93495935	13.46622183	174.5448501	113.737716	3.98142	1	0.886956522	13.646884	339.4748022	222.446844	6.43572	1	3	1.778004	33.634818	54.883602	117.719136	228.882564	0	0	1.778004	1	2.219778	1	4.674078	1
2796	15648	0	2175	766177.3178	4334148.922	2	0	13	18.18871285	1	1	14.39146573	59.46714999	39.536046	0	0	0.892307692	13.19025241	85.24610301	55.036314	3.539646	1	0.93495935	13.29399995	170.7884039	110.847096	3.98142	1	0.886462882	13.68384838	339.4975763	222.63228	6.43572	1	3	1.778004	39.536046	58.57596	114.828516	229.068	0	0	1.778004	1	2.219778	1	4.674078	1
2797	15649	0	2175	766178.2455	4334146.343	2	0	12	20.84401824	1	1	13.76026263	45.97037295	29.947914	0	0	0.966101695	12.8554719	80.20625352	51.37668	1.11807	1	0.93442623	13.32554597	169.7881219	110.405322	3.98142	1	0.891304348	13.47792808	333.9769469	217.963656	5.650344	1	3	1.778004	29.947914	52.49475	114.386742	223.614	0	0	1.11807	1	2.219778	1	3.888702	1
2798	15650	0	2166	766179.1732	4334143.765	2	0	9	23.51795205	1	1	12.82185634	42.62046792	26.899128	0	0	0.984126984	12.82009511	86.52958381	55.57626	0.196344	1	0.938461538	12.88282629	172.6614038	110.432592	3.98142	1	0.902953586	13.32093722	340.9702873	220.657932	5.20857	1	3	1.778004	26.899128	55.772604	114.414012	225.866502	0	0	0.196344	1	2.219778	1	3.446928	1
2799	15651	0	2166	766179.2781	4334143.473	2	0	11	23.82173748	1	1	12.82185634	42.62046792	26.899128	0	0	0.984126984	12.82009511	86.52958381	55.57626	0.196344	1	0.939393939	12.83926689	174.5654796	111.485214	3.98142	1	0.90376569	13.30707559	343.4224546	222.130512	5.20857	1	3	1.778004	26.899128	55.772604	115.466634	227.339082	0	0	0.196344	1	2.219778	1	3.446928	1
2800	15652	0	2175	766175.0629	4334144.555	2	0	10	22.51835562	1	1	12.38212717	54.33168965	34.283844	0	0	0.986111111	12.55691269	96.22851584	61.05753	0.196344	1	0.941605839	12.516758	174.8275302	111.081618	3.539646	1	0.905172414	13.00706948	319.9562627	205.768512	5.20857	1	3	1.778004	34.283844	61.253874	114.621264	210.977082	0	0	0.196344	1	1.778004	1	3.446928	1
2801	15653	0	2175	766173.3216	4334147.394	2	0	19	19.83407294	1	1	12.79026619	61.46422618	39.257892	0	0	0.985915493	12.36931688	92.93147489	58.41234	0.196344	1	0.944444444	12.34653696	156.2138452	98.93556	3.539646	1	0.907079646	12.87300609	306.3011651	196.12584	5.20857	1	3	1.778004	39.257892	58.608684	102.475206	201.33441	0	0	0.196344	1	1.778004	1	3.446928	1
2802	15654	0	2175	766172.0233	4334149.452	2	0	14	18.03130861	1	1	12.95137426	59.87828957	38.42343	0	0	0.921052632	12.59251478	95.65904837	60.5394	3.49056	1	0.944444444	12.58951144	161.1726291	102.867894	3.539646	1	0.903930131	12.81050705	308.508066	196.911216	5.20857	1	3	1.778004	38.42343	64.02996	106.40754	202.119786	0	0	1.778004	1	1.778004	1	3.446928	1
2803	15655	0	2175	766170.9266	4334149.146	2	0	17	18.59429892	1	1	12.85789957	60.57726101	38.772486	0	0	0.961038961	12.43958372	99.2328972	62.453754	1.778004	1	0.9453125	12.53260211	162.4934746	103.65327	3.539646	1	0.913419913	12.75055201	308.8830553	196.845768	5.20857	1	3	1.778004	38.772486	64.231758	107.192916	202.054338	0	0	1.778004	1	1.778004	1	3.446928	1
2804	15656	0	2166	766165.4081	4334138.873	2	0	8	30.08087303	1	1	10.33824503	58.55805991	33.809346	0	0	0.988095238	11.7686023	103.0139322	63.451836	0	0	0.926553672	11.70911817	211.4823123	130.110624	0.905364	1	0.923954373	12.17894789	328.0126805	205.47945	4.248666	1	3	1.778004	33.809346	63.451836	131.015988	209.728116	0	0	0	0	0.638118	1	2.219778	1
2805	15657	0	2175	766164.7746	4334144.428	2	0	11	25.22526261	1	1	10.87281849	59.7272944	35.461908	0	0	0.989247312	11.71537451	111.9125222	68.867658	0.196344	1	0.910714286	11.4281444	187.9207009	114.681258	3.539646	1	0.924603175	12.22743996	316.8743445	198.149274	4.248666	1	3	1.778004	35.461908	69.064002	118.220904	202.39794	0	0	0.196344	1	1.778004	1	2.219778	1
2806	15658	0	2166	766163.5361	4334143.25	2	0	11	26.8357783	1	1	10.63854179	58.99804479	34.567452	0	0	1	11.61540037	116.2231202	71.376498	0	0	0.908571429	11.59382019	200.9523364	123.162228	3.539646	1	0.923371648	12.28804426	330.8907008	207.530154	4.248666	1	3	1.778004	34.567452	71.376498	126.701874	211.77882	0	0	0	0	1.778004	1	2.219778	1
2807	15659	0	2175	766165.4353	4334160.422	2	0	18	12.40859095	1	0.967741935	14.28168991	50.89427482	33.373026	0.196344	1	0.9	13.46954236	96.04584993	62.33922	3.539646	1	0.948529412	12.84824966	181.4393016	116.14293	3.539646	1	0.941176471	13.64090304	357.8856558	232.400394	5.20857	1	3	1.778004	33.56937	65.878866	119.682576	237.608964	0.196344	1	1.778004	1	1.778004	1	3.446928	1
2808	15660	0	2175	766162.9925	4334158.595	2	0	12	15.4515875	1	0.970588235	13.26878314	49.44526759	31.68774	0.196344	1	0.9125	12.83349641	102.4069901	65.573442	3.539646	1	0.950704225	12.62126366	184.3069913	117.28827	3.539646	1	0.954918033	13.27579785	350.47744	225.893772	5.20857	1	3	1.778004	31.884084	69.113088	120.827916	231.102342	0.196344	1	1.778004	1	1.778004	1	3.446928	1
2809	15661	0	2175	766163.4195	4334160.148	2	0	7	14.2836194	1	0.96969697	13.58537817	50.00247472	32.211324	0.196344	1	0.91025641	13.284005	105.6331011	68.333166	3.539646	1	0.950704225	12.94775828	192.1996681	123.434928	3.539646	1	0.958506224	13.3018666	347.4848905	223.8867	5.20857	1	3	1.778004	32.407668	71.872812	126.974574	229.09527	0.196344	1	1.778004	1	1.778004	1	3.446928	1
2810	15662	0	2172	766150.1259	4334158.932	2	0	20	27.04445986	1	1	11.16406573	48.71758927	29.909736	0	0	1	11.7176075	104.3046939	64.400832	0	0	0.967741935	12.10922513	232.5231893	143.952876	3.49056	1	0.967320261	12.46560485	405.6638477	253.403748	3.539646	1	3	1.778004	29.909736	64.400832	147.443436	256.943394	0	0	0	0	1.778004	1	1.778004	1
2811	15663	0	2175	766158.1431	4334164.334	2	0	20	17.98522887	1	1	15.10242806	44.57312845	29.855196	0	0	0.948051948	12.95831039	103.6353358	66.855132	2.301588	1	0.955696203	13.14791047	221.4783583	142.365762	3.539646	1	0.967213115	13.26681721	354.6305786	227.508156	3.539646	1	3	1.778004	29.855196	69.15672	145.905408	231.047802	0	0	0.856278	1	1.778004	1	1.778004	1
2812	15664	0	2175	766155.3948	4334164.482	2	0	11	20.68708562	1	1	15.22891986	47.14182244	31.622292	0	0	0.987012987	12.44778568	101.4362004	64.226304	0.196344	1	0.957055215	13.10069483	227.2906842	146.025396	3.539646	1	0.96812749	13.1331454	359.9683551	229.53159	3.539646	1	3	1.778004	31.622292	64.422648	149.565042	233.071236	0	0	0.196344	1	1.778004	1	1.778004	1
2813	15665	0	2175	766163.0429	4334165.761	2	0	13	12.94314782	1	0.956521739	14.98635743	40.32807046	26.948214	0.196344	1	0.892307692	14.63168503	101.6876287	67.722318	3.539646	1	0.948051948	13.54810025	226.4340499	147.159828	3.539646	1	0.934782609	13.6756253	345.4212419	224.40483	5.475816	1	3	1.778004	27.144558	71.261964	150.699474	229.880646	0.196344	1	1.778004	1	1.778004	1	3.714174	1
2814	15666	0	2175	766163.6989	4334166.117	2	0	13	12.25819434	1	0.916666667	14.98635743	40.32807046	26.948214	0.856278	1	0.888888889	14.85405188	100.9184063	67.389624	3.539646	1	0.946666667	13.82786282	227.8087879	149.128722	3.539646	1	0.934497817	13.83133891	350.0783444	228.500784	5.475816	1	3	1.778004	27.804492	70.92927	152.668368	233.9766	0.196344	1	1.778004	1	1.778004	1	3.714174	1
2815	15667	0	2175	766161.9132	4334166.547	2	0	10	14.01708104	1	0.958333333	15.42161104	44.13498543	29.83338	0.196344	1	0.887096774	14.47756886	94.89816739	62.873712	3.539646	1	0.947712418	13.64445795	227.9782846	148.245174	3.539646	1	0.947368421	13.67796615	343.7366157	223.461288	5.20857	1	3	1.778004	30.029724	66.413358	151.78482	228.669858	0.196344	1	1.778004	1	1.778004	1	3.446928	1
2816	15668	0	2175	766159.5045	4334166.938	2	0	14	16.4169313	1	0.962962963	15.64387322	51.26926541	34.703802	0.196344	1	0.897058824	14.01930753	99.5421859	65.388006	3.539646	1	0.950617284	13.6554373	242.6737184	157.636962	3.539646	1	0.961864407	13.70954975	359.4568938	233.720262	4.766796	1	3	1.778004	34.900146	68.927652	161.176608	238.487058	0.196344	1	1.778004	1	1.778004	1	3.005154	1
2817	15669	0	2175	766162.6044	4334166.919	2	0	16	13.31731503	1	0.958333333	15.42161104	44.13498543	29.83338	0.196344	1	0.885245902	14.95734676	98.36924245	65.889774	3.539646	1	0.946666667	13.65150674	223.2998247	145.3491	3.539646	1	0.935344828	13.76197267	352.0659816	229.31343	5.475816	1	3	1.778004	30.029724	69.42942	148.888746	234.789246	0.196344	1	1.778004	1	1.778004	1	3.714174	1
2818	15670	0	2175	766171.4624	4334165.893	2	0	8	4.608037539	1	0.75862069	15.52271063	42.58233465	28.911654	3.539646	1	0.875	15.02243221	89.79167845	60.310332	3.539646	1	0.910344828	14.45276281	233.8178861	154.937232	5.20857	1	0.855967078	14.50709317	391.0402104	259.408602	9.331794	1	3	1.778004	32.4513	63.849978	160.145802	268.740396	1.778004	1	1.778004	1	3.446928	1	7.024752	1
2819	15671	0	2180	766149.1816	4334184.754	2	0	18	32.0652354	1	1	16.56955039	87.52142557	59.895828	0	0	0.985074627	16.44892593	143.85825	98.870112	0	0	0.953125	16.29689264	259.9419234	179.616582	2.301588	1	0.953271028	15.73405181	407.0428713	279.49023	3.539646	1	3	1.778004	59.895828	98.870112	181.91817	283.029876	0	0	0	0	0.856278	1	1.778004	1
2820	15672	0	2180	766149.1906	4334187.195	2	0	15	33.46719779	1	1	16.67486978	86.20701927	59.143176	0	0	0.985294118	16.38282817	144.8918259	99.540954	0	0	0.950819672	16.96157172	264.6394675	185.152392	2.301588	1	0.929648241	16.0479425	390.3735977	269.683938	3.539646	1	3	1.778004	59.143176	99.540954	187.45398	273.223584	0	0	0	0	0.856278	1	1.778004	1
2821	15673	0	2183	766153.7615	4334183.068	2	0	18	27.33853619	1	1	17.01556381	77.6795265	53.689176	0	0	0.984848485	15.8152209	133.9663391	90.034632	0	0	0.932330827	16.04087042	257.1622131	176.824134	3.539646	1	0.944954128	15.78441063	414.2228183	285.358734	4.085046	1	3	1.778004	53.689176	90.034632	180.36378	289.44378	0	0	0	0	1.778004	1	1.778004	1
2822	15674	0	2183	766151.583	4334182.418	2	0	20	28.7801766	1	1	16.61051146	72.35073537	49.65867	0	0	0.984126984	15.92143409	129.4991799	87.10038	0	0	0.932835821	15.65624828	249.0098684	169.78302	3.539646	1	0.9543379	15.4310701	403.4851786	275.323374	3.539646	1	3	1.778004	49.65867	87.10038	173.322666	278.86302	0	0	0	0	1.778004	1	1.778004	1
2823	15675	0	2183	766157.4825	4334176.679	2	0	8	20.79810487	1	1	14.87687563	51.22948591	33.798438	0	0	0.919354839	16.1629632	121.5503124	82.639008	2.301588	1	0.944444444	14.78014055	243.4472144	163.227312	3.539646	1	0.95154185	14.94654082	393.555392	265.615254	5.312196	1	3	1.778004	33.798438	84.940596	166.766958	270.92745	0	0	0.856278	1	1.778004	1	3.005154	1
2824	15676	0	2183	766157.7047	4334176.462	2	0	17	20.50091731	1	1	14.99540159	53.7981799	35.565534	0	0	0.918032787	16.16580754	119.424071	81.242784	2.301588	1	0.944827586	14.73264147	243.7759501	163.363662	3.539646	1	0.951965066	14.97376494	398.7423156	269.029458	5.312196	1	3	1.778004	35.565534	83.544372	166.903308	274.341654	0	0	0.856278	1	1.778004	1	3.005154	1
2825	15677	0	2183	766151.4574	4334182.296	2	0	13	28.82177729	1	1	16.61051146	72.35073537	49.65867	0	0	0.984126984	15.92143409	129.4991799	87.10038	0	0	0.932835821	15.65624828	249.0098684	169.78302	3.539646	1	0.953917051	15.389545	397.8855044	271.260144	3.539646	1	3	1.778004	49.65867	87.10038	173.322666	274.79979	0	0	0	0	1.778004	1	1.778004	1
2826	15678	0	2183	766151.3429	4334178.401	2	0	20	27.06971251	1	1	15.62049935	71.77835079	47.907936	0	0	0.984126984	16.09742166	131.8500023	89.03655	0	0	0.943661972	14.82890071	241.385098	161.907444	3.539646	1	0.959821429	14.93318452	391.3342504	263.924514	3.539646	1	3	1.778004	47.907936	89.03655	165.44709	267.46416	0	0	0	0	1.778004	1	1.778004	1
2827	15679	0	2180	766148.1484	4334176.589	2	0	23	29.36283935	1	1	16.31812642	68.99273534	46.473534	0	0	1	15.64648523	127.455084	85.453272	0	0	0.947368421	14.20830258	242.0032054	159.649488	3.539646	1	0.963562753	14.47756886	412.1546817	274.358016	3.539646	1	3	1.778004	46.473534	85.453272	163.189134	277.897662	0	0	0	0	1.778004	1	1.778004	1
2828	15680	0	2180	766143.911	4334177.286	2	0	18	33.60465059	1	1	15.93737745	66.31915809	44.330112	0	0	1	15.59372243	132.8945366	88.856568	0	0	0.986486486	14.33610162	249.28179	164.776248	0.196344	1	0.962962963	14.56502079	409.0449034	273.05451	3.539646	1	3	1.778004	44.330112	88.856568	164.972592	276.594156	0	0	0	0	0.196344	1	1.778004	1
2829	15681	0	2180	766144.2698	4334179.34	2	0	18	33.9510022	1	1	16.16752575	76.53309092	51.32214	0	0	1	15.83072772	136.4569556	91.578114	0	0	0.986486486	14.80186603	262.2230733	175.656978	0.196344	1	0.958333333	15.06338539	426.177318	288.347526	3.539646	1	3	1.778004	51.32214	91.578114	175.853322	291.887172	0	0	0	0	0.196344	1	1.778004	1
2830	15682	0	2172	766132.3901	4334166.244	2	0	10	43.53849129	1	1	12.44822611	33.02908229	20.283426	0	0	1	12.38819564	124.0027043	77.005026	0	0	1	12.77268427	290.6489516	182.403576	0	0	0.990353698	13.20776897	462.778133	294.941412	0.196344	1	3	1.778004	20.283426	77.005026	182.403576	295.137756	0	0	0	0	0	0	0.196344	1
2831	15683	0	2172	766129.7688	4334164.09	2	0	14	41.82324221	1	1	11.23866951	45.17260086	26.866404	0	0	1	11.8853216	116.1052225	70.880184	0	0	1	12.61662575	294.616835	184.050684	0	0	0.978056426	13.00302335	464.0993882	293.245218	1.396224	1	1	1.396224	26.866404	70.880184	184.050684	294.641442	0	0	0	0	0	0	1.396224	1
2832	15684	0	2172	766133.8039	4334173.255	2	0	16	42.57070961	1	1	14.9595947	35.3532698	23.190408	0	0	1	14.54182893	125.1270381	81.886356	0	0	1	13.84096291	278.7204031	180.756468	0	0	0.992779783	13.92604691	445.857069	291.930804	0.196344	1	3	1.778004	23.190408	81.886356	180.756468	292.127148	0	0	0	0	0	0	0.196344	1
2833	15685	0	2172	766131.1139	4334173.989	2	0	15	45.34014595	1	1	15.67714028	44.48455772	29.489778	0	0	1	14.90355468	127.2163324	83.588004	0	0	1	13.90518916	284.0978355	184.546998	0	0	0.996453901	14.13762146	466.6916836	307.409256	0	0	3	1.778004	29.489778	83.588004	184.546998	307.409256	0	0	0	0	0	0	0	0
2834	15686	0	2180	766134.2201	4334176.533	2	0	15	42.76399931	1	1	15.81958467	55.38981104	36.852678	0	0	1	15.34467388	117.9773417	78.335802	0	0	1	14.38213054	277.7389929	182.758086	0	0	0.985185185	14.32950008	454.1190798	301.25169	0.196344	1	3	1.778004	36.852678	78.335802	182.758086	301.448034	0	0	0	0	0	0	0.196344	1
2835	15687	0	2180	766133.5402	4334177.197	2	0	13	43.5769642	1	1	16.30950643	68.85141215	46.424448	0	0	1	15.56101415	123.1218905	81.880902	0	0	1	14.69817552	291.6622739	194.413284	0	0	0.98490566	14.4700579	453.4550304	301.480758	0.196344	1	3	1.778004	46.424448	81.880902	194.413284	301.677102	0	0	0	0	0	0	0.196344	1
2836	15688	0	2180	766125.9475	4334176.395	2	0	17	50.39710414	0	1	15.62745633	46.40561899	30.635118	0	0	1	15.3292567	139.2049893	92.276226	0	0	1	14.20048753	306.6965869	200.167254	0	0	0.989583333	14.37179916	489.9345097	324.436644	0	0	1	1.396224	30.635118	92.276226	200.167254	324.436644	0	0	0	0	0	0	0	0
2837	15689	0	2180	766128.4622	4334178.504	2	0	15	48.81978601	1	1	15.3443239	56.78663368	37.239912	0	0	1	15.97376882	129.0547324	86.28228	0	0	1	14.43176573	300.1507058	197.65296	0	0	0.98880597	14.66364171	471.7517271	314.292204	0	0	3	1.778004	37.239912	86.28228	197.65296	314.292204	0	0	0	0	0	0	0	0
2838	15690	0	2180	766135.9657	4334182.475	2	0	14	42.82686916	1	1	16.25517669	83.66275761	56.20347	0	0	1	16.16048546	131.3835155	88.311168	0	0	0.986842105	15.74780686	300.3400786	205.58853	0	0	0.982905983	15.00414821	425.3314903	286.084116	0.196344	1	3	1.778004	56.20347	88.311168	205.58853	286.28046	0	0	0	0	0	0	0.196344	1
2839	15691	0	2180	766129.4132	4334183.446	2	0	13	49.31100062	1	1	15.84761997	69.90395804	46.571706	0	0	1	16.09698429	130.6306143	87.61851	0	0	0.987096774	16.28020766	324.5498289	224.061228	0	0	0.986956522	15.01839452	421.1371346	282.937158	0	0	3	1.778004	46.571706	87.61851	224.061228	282.937158	0	0	0	0	0	0	0	0
2840	15692	0	2180	766128.16	4334184.098	2	0	16	50.71004636	0	1	16.10986585	76.16758744	50.956722	0	0	1	16.56540668	138.5195643	94.288752	0	0	0.986666667	16.31890519	315.8918529	217.865484	0	0	0.982905983	15.04650909	429.2870008	288.936558	0	0	3	1.778004	50.956722	94.288752	217.865484	288.936558	0	0	0	0	0	0	0	0
2841	15693	0	2180	766135.2619	4334190.157	2	0	18	46.76293845	1	1	15.655592	82.54581214	54.807246	0	0	1	17.50734252	169.1689388	118.689948	0	0	0.975609756	17.22425025	284.2823928	199.021914	0	0	0.975369458	15.87326656	406.5971394	278.961192	0	0	3	1.778004	54.807246	118.689948	199.021914	278.961192	0	0	0	0	0	0	0	0
2842	15694	0	2180	766129.107	4334196.918	2	0	16	55.52683961	0	1	16.92896168	88.12831737	60.959358	0	0	0.974025974	17.88999575	189.1062497	134.408376	0	0	0.964285714	17.71576175	271.0659777	191.713554	0	0	0.953757225	16.92417637	387.0781854	270.256608	0	0	3	1.778004	60.959358	134.408376	191.713554	270.256608	0	0	0	0	0	0	0	0
2843	15695	0	2180	766140.1531	4334190.443	2	0	13	42.73461906	1	1	16.37496671	92.94396376	62.88462	0	0	0.985714286	17.14351189	160.5116071	112.205142	0	0	0.976190476	17.18595772	289.5952241	202.97061	0	0	0.960591133	16.12096685	412.9618075	284.900598	0.856278	1	3	1.778004	62.88462	112.205142	202.97061	285.756876	0	0	0	0	0	0	0.196344	1
2844	15696	0	2180	766139.3831	4334190.928	2	0	15	43.64450455	1	1	16.3837899	90.81772234	61.488396	0	0	0.986111111	17.1504778	165.2216732	115.504812	0	0	0.976190476	17.10471948	287.8095281	201.056256	0	0	0.95959596	16.35162483	414.2623666	287.278542	0.196344	1	3	1.778004	61.488396	115.504812	201.056256	287.474886	0	0	0	0	0	0	0.196344	1
2845	15697	0	2180	766136.8023	4334192.554	2	0	14	46.69442899	1	1	16.00568081	91.66968795	61.477488	0	0	0.986486486	17.81435801	180.8287414	128.081736	0	0	0.975	17.40210715	282.0494353	198.19836	0	0	0.961956522	16.47395837	392.6817704	272.350944	0	0	3	1.778004	61.477488	128.081736	198.19836	272.350944	0	0	0	0	0	0	0	0
2846	15698	0	2180	766140.4632	4334190.908	2	0	13	42.73319297	1	1	16.36654015	95.07020517	64.280844	0	0	0.972222222	17.41407477	169.1446556	119.082636	0	0	0.976190476	17.12141516	287.7185599	201.448944	0	0	0.95959596	16.25686668	408.2903934	282.5172	0.856278	1	3	1.778004	64.280844	119.082636	201.448944	283.373478	0	0	0	0	0	0	0.196344	1
2847	15699	0	2180	766138.6338	4334193.993	2	0	11	45.99873237	1	1	16.10667563	84.10166215	56.596158	0	0	0.972972973	17.74138542	179.1066011	127.034568	0	0	0.975	17.60468688	287.3373819	202.839714	0	0	0.96	16.80187064	386.5309562	269.443962	0	0	3	1.778004	56.596158	127.034568	202.839714	269.443962	0	0	0	0	0	0	0	0
2848	15700	0	2180	766138.2993	4334194.978	2	0	19	46.85055551	1	1	16.94939678	87.69995968	61.106616	0	0	0.97260274	17.85635223	178.8768242	126.947304	0	0	0.974358974	17.60099065	279.825653	197.685684	0	0	0.947368421	16.85039087	379.5353928	264.808062	0	0	3	1.778004	61.106616	126.947304	197.685684	264.808062	0	0	0	0	0	0	0	0
2849	15701	0	2180	766141.3148	4334193.254	2	0	21	43.40359302	1	1	17.15253049	98.99342788	68.998554	0	0	0.973333333	17.79400648	182.3310669	129.516138	0	0	0.975806452	17.23532569	286.6421005	200.89809	0	0	0.938202247	16.69699891	384.0653142	267.611418	0.856278	1	3	1.778004	68.998554	129.516138	200.89809	268.467696	0	0	0	0	0	0	0.196344	1
2850	15702	0	2169	766109.8774	4334166.817	2	0	16	36.24188473	1	1	14.09688697	60.03898893	39.017916	0	0	1	14.33804538	151.9438884	98.668314	0	0	0.978540773	13.11945775	345.8925033	218.727216	0	0	0.931623932	13.62201968	542.1367718	349.154172	2.91789	1	5	1.521666	39.017916	98.668314	218.727216	352.072062	0	0	0	0	0	0	2.91789	1
2851	15703	0	2176	766109.5	4334194.248	2	0	16	54.16946338	0	1	17.40468549	93.291301	64.433556	0	0	1	16.40121947	140.5431128	95.36319	0	0	0.987421384	15.68939874	313.885369	213.464106	0	0	0.968609865	16.25304387	465.6744098	321.284232	0	0	11	14.611266	64.433556	95.36319	213.464106	321.284232	0	0	0	0	0	0	0	0
2852	15704	0	2176	766112.4801	4334195.352	2	0	20	56.38853032	0	1	17.13986581	93.2200063	64.089954	0	0	1	16.99469541	139.5621176	96.088572	0	0	0.986754967	15.78078302	301.4255356	205.092216	0	0	0.967889908	16.23141139	454.3838003	313.245036	0	0	11	14.611266	64.089954	96.088572	205.092216	313.245036	0	0	0	0	0	0	0	0
